train-auc,valid-auc,time_this_iter_s,should_checkpoint,done,training_iteration,trial_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8358902127983555,0.7734113712374582,0.05233907699584961,True,False,27,bd76d_00000,2023-09-21_14-11-51,1695276711,4.17330527305603,12218,YLMF-2022VFCVIH,172.17.72.203,4.17330527305603,27
0.8370703110129811,0.7748745819397993,0.0512232780456543,True,False,28,bd76d_00000,2023-09-21_14-11-51,1695276711,4.224528551101685,12218,YLMF-2022VFCVIH,172.17.72.203,4.224528551101685,28
0.8394305074422322,0.7750836120401338,0.05487513542175293,True,False,29,bd76d_00000,2023-09-21_14-11-51,1695276711,4.2794036865234375,12218,YLMF-2022VFCVIH,172.17.72.203,4.2794036865234375,29
0.8409912825002855,0.7757107023411371,0.05273771286010742,True,False,30,bd76d_00000,2023-09-21_14-11-51,1695276711,4.332141399383545,12218,YLMF-2022VFCVIH,172.17.72.203,4.332141399383545,30
0.8427804636643953,0.7784280936454849,0.052042245864868164,True,False,31,bd76d_00000,2023-09-21_14-11-51,1695276711,4.384183645248413,12218,YLMF-2022VFCVIH,172.17.72.203,4.384183645248413,31
0.8440366972477065,0.7775919732441472,0.05347394943237305,True,False,32,bd76d_00000,2023-09-21_14-11-51,1695276711,4.437657594680786,12218,YLMF-2022VFCVIH,172.17.72.203,4.437657594680786,32
0.8449503216719327,0.7790551839464883,0.05115628242492676,True,False,33,bd76d_00000,2023-09-21_14-11-51,1695276711,4.488813877105713,12218,YLMF-2022VFCVIH,172.17.72.203,4.488813877105713,33
0.8480718717880391,0.7775919732441472,0.053261756896972656,True,False,34,bd76d_00000,2023-09-21_14-11-51,1695276711,4.5420756340026855,12218,YLMF-2022VFCVIH,172.17.72.203,4.5420756340026855,34
0.8493661730556931,0.7746655518394648,0.05090069770812988,True,False,35,bd76d_00000,2023-09-21_14-11-51,1695276711,4.592976331710815,12218,YLMF-2022VFCVIH,172.17.72.203,4.592976331710815,35
0.851269557272831,0.7721571906354515,0.053372859954833984,True,False,36,bd76d_00000,2023-09-21_14-11-51,1695276711,4.646349191665649,12218,YLMF-2022VFCVIH,172.17.72.203,4.646349191665649,36
0.852716129277856,0.7736204013377926,0.05444693565368652,True,False,37,bd76d_00000,2023-09-21_14-11-51,1695276711,4.700796127319336,12218,YLMF-2022VFCVIH,172.17.72.203,4.700796127319336,37
0.8533252122273403,0.7750836120401338,0.0541229248046875,True,False,38,bd76d_00000,2023-09-21_14-11-51,1695276711,4.754919052124023,12218,YLMF-2022VFCVIH,172.17.72.203,4.754919052124023,38
0.8531729414899691,0.7746655518394648,0.052362680435180664,True,False,39,bd76d_00000,2023-09-21_14-11-51,1695276711,4.807281732559204,12218,YLMF-2022VFCVIH,172.17.72.203,4.807281732559204,39
0.8553047318131638,0.7755016722408027,0.05500435829162598,True,False,40,bd76d_00000,2023-09-21_14-11-51,1695276711,4.86228609085083,12218,YLMF-2022VFCVIH,172.17.72.203,4.86228609085083,40
0.8569035745555598,0.7763377926421404,0.04972505569458008,True,False,41,bd76d_00000,2023-09-21_14-11-52,1695276712,4.91201114654541,12218,YLMF-2022VFCVIH,172.17.72.203,4.91201114654541,41
0.8573223190833301,0.7771739130434783,0.052680015563964844,True,False,42,bd76d_00000,2023-09-21_14-11-52,1695276712,4.964691162109375,12218,YLMF-2022VFCVIH,172.17.72.203,4.964691162109375,42
0.8594921770908676,0.7761287625418061,0.055278778076171875,True,False,43,bd76d_00000,2023-09-21_14-11-52,1695276712,5.019969940185547,12218,YLMF-2022VFCVIH,172.17.72.203,5.019969940185547,43
0.8615478320453767,0.7755016722408027,0.054154396057128906,True,False,44,bd76d_00000,2023-09-21_14-11-52,1695276712,5.074124336242676,12218,YLMF-2022VFCVIH,172.17.72.203,5.074124336242676,44
0.8628802009973733,0.7727842809364549,0.05048489570617676,True,False,45,bd76d_00000,2023-09-21_14-11-52,1695276712,5.1246092319488525,12218,YLMF-2022VFCVIH,172.17.72.203,5.1246092319488525,45
0.8663062925882219,0.7757107023411371,0.05204510688781738,True,False,46,bd76d_00000,2023-09-21_14-11-52,1695276712,5.17665433883667,12218,YLMF-2022VFCVIH,172.17.72.203,5.17665433883667,46
0.8684380829114166,0.7750836120401338,0.051009178161621094,True,False,47,bd76d_00000,2023-09-21_14-11-52,1695276712,5.227663516998291,12218,YLMF-2022VFCVIH,172.17.72.203,5.227663516998291,47
0.8701891963911835,0.7773829431438127,0.0534207820892334,True,False,48,bd76d_00000,2023-09-21_14-11-52,1695276712,5.281084299087524,12218,YLMF-2022VFCVIH,172.17.72.203,5.281084299087524,48
0.8718261068179223,0.7765468227424749,0.05043148994445801,True,False,49,bd76d_00000,2023-09-21_14-11-52,1695276712,5.331515789031982,12218,YLMF-2022VFCVIH,172.17.72.203,5.331515789031982,49
0.8729681373482051,0.7769648829431438,0.053322553634643555,True,False,50,bd76d_00000,2023-09-21_14-11-52,1695276712,5.384838342666626,12218,YLMF-2022VFCVIH,172.17.72.203,5.384838342666626,50
0.873463017244661,0.7794732441471572,0.05185198783874512,True,False,51,bd76d_00000,2023-09-21_14-11-52,1695276712,5.436690330505371,12218,YLMF-2022VFCVIH,172.17.72.203,5.436690330505371,51
0.8730823404012334,0.7786371237458194,0.0538020133972168,True,False,52,bd76d_00000,2023-09-21_14-11-52,1695276712,5.490492343902588,12218,YLMF-2022VFCVIH,172.17.72.203,5.490492343902588,52
0.8730823404012334,0.7771739130434783,0.05439901351928711,True,False,53,bd76d_00000,2023-09-21_14-11-52,1695276712,5.544891357421875,12218,YLMF-2022VFCVIH,172.17.72.203,5.544891357421875,53
0.8724351897674064,0.7773829431438127,0.054068565368652344,True,False,54,bd76d_00000,2023-09-21_14-11-52,1695276712,5.598959922790527,12218,YLMF-2022VFCVIH,172.17.72.203,5.598959922790527,54
0.8728158666108341,0.7819816053511706,0.053494930267333984,True,False,55,bd76d_00000,2023-09-21_14-11-52,1695276712,5.652454853057861,12218,YLMF-2022VFCVIH,172.17.72.203,5.652454853057861,55
0.8724732574517492,0.7840719063545151,0.05256509780883789,True,False,56,bd76d_00000,2023-09-21_14-11-52,1695276712,5.705019950866699,12218,YLMF-2022VFCVIH,172.17.72.203,5.705019950866699,56
0.8715215653431801,0.7865802675585284,0.052436113357543945,True,False,57,bd76d_00000,2023-09-21_14-11-52,1695276712,5.757456064224243,12218,YLMF-2022VFCVIH,172.17.72.203,5.757456064224243,57
0.8727777989264913,0.7876254180602007,0.05069780349731445,True,False,58,bd76d_00000,2023-09-21_14-11-52,1695276712,5.808153867721558,12218,YLMF-2022VFCVIH,172.17.72.203,5.808153867721558,58
0.8738056264037458,0.7874163879598662,0.0530242919921875,True,False,59,bd76d_00000,2023-09-21_14-11-52,1695276712,5.861178159713745,12218,YLMF-2022VFCVIH,172.17.72.203,5.861178159713745,59
0.8749857246183714,0.7872073578595318,0.05334830284118652,True,False,60,bd76d_00000,2023-09-21_14-11-53,1695276713,5.914526462554932,12218,YLMF-2022VFCVIH,172.17.72.203,5.914526462554932,60
0.8759374167269405,0.7890886287625418,0.05272555351257324,True,False,61,bd76d_00000,2023-09-21_14-11-53,1695276713,5.967252016067505,12218,YLMF-2022VFCVIH,172.17.72.203,5.967252016067505,61
0.8784498838935627,0.7913879598662207,0.050962209701538086,True,False,62,bd76d_00000,2023-09-21_14-11-53,1695276713,6.018214225769043,12218,YLMF-2022VFCVIH,172.17.72.203,6.018214225769043,62
0.8797061174768739,0.7926421404682275,0.05422043800354004,True,False,63,bd76d_00000,2023-09-21_14-11-53,1695276713,6.072434663772583,12218,YLMF-2022VFCVIH,172.17.72.203,6.072434663772583,63
0.8819901785374396,0.7907608695652174,0.053061723709106445,True,False,64,bd76d_00000,2023-09-21_14-11-53,1695276713,6.1254963874816895,12218,YLMF-2022VFCVIH,172.17.72.203,6.1254963874816895,64
0.8837412920172066,0.792433110367893,0.050040483474731445,True,False,65,bd76d_00000,2023-09-21_14-11-53,1695276713,6.175536870956421,12218,YLMF-2022VFCVIH,172.17.72.203,6.175536870956421,65
0.8855685408656592,0.7892976588628763,0.05089616775512695,True,False,66,bd76d_00000,2023-09-21_14-11-53,1695276713,6.226433038711548,12218,YLMF-2022VFCVIH,172.17.72.203,6.226433038711548,66
0.8879668049792531,0.7890886287625418,0.05256223678588867,True,False,67,bd76d_00000,2023-09-21_14-11-53,1695276713,6.2789952754974365,12218,YLMF-2022VFCVIH,172.17.72.203,6.2789952754974365,67
0.8891088355095359,0.7890886287625418,0.05480027198791504,True,False,68,bd76d_00000,2023-09-21_14-11-53,1695276713,6.333795547485352,12218,YLMF-2022VFCVIH,172.17.72.203,6.333795547485352,68
0.8904792721458754,0.788252508361204,0.05085325241088867,True,False,69,bd76d_00000,2023-09-21_14-11-53,1695276713,6.38464879989624,12218,YLMF-2022VFCVIH,172.17.72.203,6.38464879989624,69
0.891811641097872,0.7876254180602007,0.05072593688964844,True,False,70,bd76d_00000,2023-09-21_14-11-53,1695276713,6.435374736785889,12218,YLMF-2022VFCVIH,172.17.72.203,6.435374736785889,70
0.8936388899463246,0.7897157190635451,0.055327653884887695,True,False,71,bd76d_00000,2023-09-21_14-11-53,1695276713,6.490702390670776,12218,YLMF-2022VFCVIH,172.17.72.203,6.490702390670776,71
0.894857055845293,0.7886705685618729,0.05159401893615723,True,False,72,bd76d_00000,2023-09-21_14-11-53,1695276713,6.542296409606934,12218,YLMF-2022VFCVIH,172.17.72.203,6.542296409606934,72
0.8956184095321481,0.7851170568561873,0.05230307579040527,True,False,73,bd76d_00000,2023-09-21_14-11-53,1695276713,6.594599485397339,12218,YLMF-2022VFCVIH,172.17.72.203,6.594599485397339,73
0.8957706802695192,0.782190635451505,0.05560421943664551,True,False,74,bd76d_00000,2023-09-21_14-11-53,1695276713,6.650203704833984,12218,YLMF-2022VFCVIH,172.17.72.203,6.650203704833984,74
0.8965320339563745,0.7819816053511706,0.05556964874267578,True,False,75,bd76d_00000,2023-09-21_14-11-53,1695276713,6.70577335357666,12218,YLMF-2022VFCVIH,172.17.72.203,6.70577335357666,75
0.8976359968023145,0.7819816053511706,0.05401754379272461,True,False,76,bd76d_00000,2023-09-21_14-11-53,1695276713,6.759790897369385,12218,YLMF-2022VFCVIH,172.17.72.203,6.759790897369385,76
0.8993109749133961,0.7815635451505016,0.057860612869262695,True,False,77,bd76d_00000,2023-09-21_14-11-53,1695276713,6.8176515102386475,12218,YLMF-2022VFCVIH,172.17.72.203,6.8176515102386475,77
0.9003007347063078,0.7819816053511706,0.0588228702545166,True,False,78,bd76d_00000,2023-09-21_14-11-53,1695276713,6.876474380493164,12218,YLMF-2022VFCVIH,172.17.72.203,6.876474380493164,78
0.9005291408123643,0.7830267558528428,0.05579686164855957,True,False,79,bd76d_00000,2023-09-21_14-11-54,1695276714,6.932271242141724,12218,YLMF-2022VFCVIH,172.17.72.203,6.932271242141724,79
0.9014808329209334,0.7836538461538461,0.056513309478759766,True,False,80,bd76d_00000,2023-09-21_14-11-54,1695276714,6.988784551620483,12218,YLMF-2022VFCVIH,172.17.72.203,6.988784551620483,80
0.9015189006052762,0.7832357859531772,0.05278420448303223,True,False,81,bd76d_00000,2023-09-21_14-11-54,1695276714,7.041568756103516,12218,YLMF-2022VFCVIH,172.17.72.203,7.041568756103516,81
0.9025847957668734,0.7828177257525084,0.05019259452819824,True,False,82,bd76d_00000,2023-09-21_14-11-54,1695276714,7.091761350631714,12218,YLMF-2022VFCVIH,172.17.72.203,7.091761350631714,82
0.9025847957668734,0.7815635451505016,0.05517148971557617,True,False,83,bd76d_00000,2023-09-21_14-11-54,1695276714,7.14693284034729,12218,YLMF-2022VFCVIH,172.17.72.203,7.14693284034729,83
0.9033461494537287,0.7805183946488294,0.05237841606140137,True,False,84,bd76d_00000,2023-09-21_14-11-54,1695276714,7.199311256408691,12218,YLMF-2022VFCVIH,172.17.72.203,7.199311256408691,84
0.9041455708249267,0.7813545150501672,0.05354952812194824,True,False,85,bd76d_00000,2023-09-21_14-11-54,1695276714,7.25286078453064,12218,YLMF-2022VFCVIH,172.17.72.203,7.25286078453064,85
0.9045643153526971,0.7828177257525084,0.05207228660583496,True,False,86,bd76d_00000,2023-09-21_14-11-54,1695276714,7.304933071136475,12218,YLMF-2022VFCVIH,172.17.72.203,7.304933071136475,86
0.9064296318854924,0.782608695652174,0.0513758659362793,True,False,87,bd76d_00000,2023-09-21_14-11-54,1695276714,7.356308937072754,12218,YLMF-2022VFCVIH,172.17.72.203,7.356308937072754,87
0.9069245117819483,0.7809364548494984,0.05102109909057617,True,False,88,bd76d_00000,2023-09-21_14-11-54,1695276714,7.40733003616333,12218,YLMF-2022VFCVIH,172.17.72.203,7.40733003616333,88
0.9072671209410331,0.7792642140468228,0.05069708824157715,True,False,89,bd76d_00000,2023-09-21_14-11-54,1695276714,7.458027124404907,12218,YLMF-2022VFCVIH,172.17.72.203,7.458027124404907,89
0.9079523392592028,0.7792642140468228,0.052420854568481445,True,False,90,bd76d_00000,2023-09-21_14-11-54,1695276714,7.510447978973389,12218,YLMF-2022VFCVIH,172.17.72.203,7.510447978973389,90
0.9097795881076554,0.780309364548495,0.055286407470703125,True,False,91,bd76d_00000,2023-09-21_14-11-54,1695276714,7.565734386444092,12218,YLMF-2022VFCVIH,172.17.72.203,7.565734386444092,91
0.9106170771631962,0.782190635451505,0.0539698600769043,True,False,92,bd76d_00000,2023-09-21_14-11-54,1695276714,7.619704246520996,12218,YLMF-2022VFCVIH,172.17.72.203,7.619704246520996,92
0.9119494461151928,0.7834448160535117,0.05372500419616699,True,False,93,bd76d_00000,2023-09-21_14-11-54,1695276714,7.673429250717163,12218,YLMF-2022VFCVIH,172.17.72.203,7.673429250717163,93
0.9140051010697019,0.7840719063545151,0.05550789833068848,True,False,94,bd76d_00000,2023-09-21_14-11-54,1695276714,7.728937149047852,12218,YLMF-2022VFCVIH,172.17.72.203,7.728937149047852,94
0.9138147626479881,0.7849080267558528,0.055672407150268555,True,False,95,bd76d_00000,2023-09-21_14-11-54,1695276714,7.78460955619812,12218,YLMF-2022VFCVIH,172.17.72.203,7.78460955619812,95
0.9154516730747269,0.7857441471571907,0.05523824691772461,True,False,96,bd76d_00000,2023-09-21_14-11-54,1695276714,7.839847803115845,12218,YLMF-2022VFCVIH,172.17.72.203,7.839847803115845,96
0.9152232669686703,0.784489966555184,0.0554356575012207,True,False,97,bd76d_00000,2023-09-21_14-11-54,1695276714,7.895283460617065,12218,YLMF-2022VFCVIH,172.17.72.203,7.895283460617065,97
0.9158323499181544,0.7836538461538461,0.055533647537231445,True,False,98,bd76d_00000,2023-09-21_14-11-55,1695276715,7.950817108154297,12218,YLMF-2022VFCVIH,172.17.72.203,7.950817108154297,98
0.9156039438120979,0.7842809364548495,0.05333733558654785,True,False,99,bd76d_00000,2023-09-21_14-11-55,1695276715,8.004154443740845,12218,YLMF-2022VFCVIH,172.17.72.203,8.004154443740845,99
0.9165556359206669,0.7857441471571907,0.053780555725097656,True,False,100,bd76d_00000,2023-09-21_14-11-55,1695276715,8.057934999465942,12218,YLMF-2022VFCVIH,172.17.72.203,8.057934999465942,100
0.9164795005519815,0.7851170568561873,0.05675005912780762,True,False,101,bd76d_00000,2023-09-21_14-11-55,1695276715,8.11468505859375,12218,YLMF-2022VFCVIH,172.17.72.203,8.11468505859375,101
0.9181925463474057,0.7842809364548495,0.05584597587585449,True,False,102,bd76d_00000,2023-09-21_14-11-55,1695276715,8.170531034469604,12218,YLMF-2022VFCVIH,172.17.72.203,8.170531034469604,102
0.9188016292968899,0.7838628762541806,0.05803871154785156,True,False,103,bd76d_00000,2023-09-21_14-11-55,1695276715,8.228569746017456,12218,YLMF-2022VFCVIH,172.17.72.203,8.228569746017456,103
0.9195249152994024,0.7828177257525084,0.05665230751037598,True,False,104,bd76d_00000,2023-09-21_14-11-55,1695276715,8.285222053527832,12218,YLMF-2022VFCVIH,172.17.72.203,8.285222053527832,104
0.9201720659332293,0.7817725752508361,0.050637245178222656,True,False,105,bd76d_00000,2023-09-21_14-11-55,1695276715,8.335859298706055,12218,YLMF-2022VFCVIH,172.17.72.203,8.335859298706055,105
0.9210476226731128,0.7823996655518395,0.05355405807495117,True,False,106,bd76d_00000,2023-09-21_14-11-55,1695276715,8.389413356781006,12218,YLMF-2022VFCVIH,172.17.72.203,8.389413356781006,106
0.9214282995165404,0.7811454849498328,0.04957079887390137,True,False,107,bd76d_00000,2023-09-21_14-11-55,1695276715,8.438984155654907,12218,YLMF-2022VFCVIH,172.17.72.203,8.438984155654907,107
0.9220373824660246,0.7817725752508361,0.045209646224975586,True,False,108,bd76d_00000,2023-09-21_14-11-55,1695276715,8.484193801879883,12218,YLMF-2022VFCVIH,172.17.72.203,8.484193801879883,108
0.9229129392059081,0.7811454849498328,0.04466652870178223,True,False,109,bd76d_00000,2023-09-21_14-11-55,1695276715,8.528860330581665,12218,YLMF-2022VFCVIH,172.17.72.203,8.528860330581665,109
0.9242833758422475,0.782608695652174,0.045026540756225586,True,False,110,bd76d_00000,2023-09-21_14-11-55,1695276715,8.57388687133789,12218,YLMF-2022VFCVIH,172.17.72.203,8.57388687133789,110
0.9259202862689863,0.7836538461538461,0.0446317195892334,True,False,111,bd76d_00000,2023-09-21_14-11-55,1695276715,8.618518590927124,12218,YLMF-2022VFCVIH,172.17.72.203,8.618518590927124,111
0.9259964216376718,0.7836538461538461,0.043762922286987305,True,False,112,bd76d_00000,2023-09-21_14-11-55,1695276715,8.662281513214111,12218,YLMF-2022VFCVIH,172.17.72.203,8.662281513214111,112
0.9256538124785869,0.7842809364548495,0.04262590408325195,True,False,113,bd76d_00000,2023-09-21_14-11-55,1695276715,8.704907417297363,12218,YLMF-2022VFCVIH,172.17.72.203,8.704907417297363,113
0.9253492710038448,0.7842809364548495,0.04372668266296387,True,False,114,bd76d_00000,2023-09-21_14-11-55,1695276715,8.748634099960327,12218,YLMF-2022VFCVIH,172.17.72.203,8.748634099960327,114
0.9261486923750428,0.7853260869565217,0.04589557647705078,True,False,115,bd76d_00000,2023-09-21_14-11-55,1695276715,8.794529676437378,12218,YLMF-2022VFCVIH,172.17.72.203,8.794529676437378,115
0.9269100460618981,0.7834448160535117,0.04531264305114746,True,False,116,bd76d_00000,2023-09-21_14-11-55,1695276715,8.839842319488525,12218,YLMF-2022VFCVIH,172.17.72.203,8.839842319488525,116
0.927404925958354,0.7834448160535117,0.04537463188171387,True,False,117,bd76d_00000,2023-09-21_14-11-55,1695276715,8.88521695137024,12218,YLMF-2022VFCVIH,172.17.72.203,8.88521695137024,117
0.9277475351174388,0.7828177257525084,0.04525351524353027,True,False,118,bd76d_00000,2023-09-21_14-11-56,1695276716,8.93047046661377,12218,YLMF-2022VFCVIH,172.17.72.203,8.93047046661377,118
0.928508888804294,0.7853260869565217,0.04451465606689453,True,False,119,bd76d_00000,2023-09-21_14-11-56,1695276716,8.974985122680664,12218,YLMF-2022VFCVIH,172.17.72.203,8.974985122680664,119
0.9286230918573223,0.7863712374581939,0.04359841346740723,True,False,120,bd76d_00000,2023-09-21_14-11-56,1695276716,9.018583536148071,12218,YLMF-2022VFCVIH,172.17.72.203,9.018583536148071,120
0.9291941071224638,0.7863712374581939,0.046174049377441406,True,False,121,bd76d_00000,2023-09-21_14-11-56,1695276716,9.064757585525513,12218,YLMF-2022VFCVIH,172.17.72.203,9.064757585525513,121
0.9299173931249762,0.7863712374581939,0.04278993606567383,True,False,122,bd76d_00000,2023-09-21_14-11-56,1695276716,9.107547521591187,12218,YLMF-2022VFCVIH,172.17.72.203,9.107547521591187,122
0.9303361376527466,0.7861622073578596,0.04311251640319824,True,False,123,bd76d_00000,2023-09-21_14-11-56,1695276716,9.150660037994385,12218,YLMF-2022VFCVIH,172.17.72.203,9.150660037994385,123
0.930260002284061,0.7853260869565217,0.0445864200592041,True,False,124,bd76d_00000,2023-09-21_14-11-56,1695276716,9.195246458053589,12218,YLMF-2022VFCVIH,172.17.72.203,9.195246458053589,124
0.9307548821805169,0.7849080267558528,0.10195350646972656,True,False,125,bd76d_00000,2023-09-21_14-11-56,1695276716,9.297199964523315,12218,YLMF-2022VFCVIH,172.17.72.203,9.297199964523315,125
0.9314401004986866,0.7832357859531772,0.04373455047607422,True,False,126,bd76d_00000,2023-09-21_14-11-56,1695276716,9.34093451499939,12218,YLMF-2022VFCVIH,172.17.72.203,9.34093451499939,126
0.931858845026457,0.7836538461538461,0.045119285583496094,True,False,127,bd76d_00000,2023-09-21_14-11-56,1695276716,9.386053800582886,12218,YLMF-2022VFCVIH,172.17.72.203,9.386053800582886,127
0.9330008755567398,0.7819816053511706,0.04607987403869629,True,False,128,bd76d_00000,2023-09-21_14-11-56,1695276716,9.432133674621582,12218,YLMF-2022VFCVIH,172.17.72.203,9.432133674621582,128
0.9336099585062241,0.7840719063545151,0.04631638526916504,True,False,129,bd76d_00000,2023-09-21_14-11-56,1695276716,9.478450059890747,12218,YLMF-2022VFCVIH,172.17.72.203,9.478450059890747,129
0.934257109140051,0.7832357859531772,0.0460054874420166,True,False,130,bd76d_00000,2023-09-21_14-11-56,1695276716,9.524455547332764,12218,YLMF-2022VFCVIH,172.17.72.203,9.524455547332764,130
0.9347519890365069,0.7815635451505016,0.046486616134643555,True,False,131,bd76d_00000,2023-09-21_14-11-56,1695276716,9.570942163467407,12218,YLMF-2022VFCVIH,172.17.72.203,9.570942163467407,131
0.9345235829304503,0.7817725752508361,0.04741621017456055,True,False,132,bd76d_00000,2023-09-21_14-11-56,1695276716,9.618358373641968,12218,YLMF-2022VFCVIH,172.17.72.203,9.618358373641968,132
0.9350945981955917,0.7811454849498328,0.04763507843017578,True,False,133,bd76d_00000,2023-09-21_14-11-56,1695276716,9.665993452072144,12218,YLMF-2022VFCVIH,172.17.72.203,9.665993452072144,133
0.93520880124862,0.7813545150501672,0.046755075454711914,True,False,134,bd76d_00000,2023-09-21_14-11-56,1695276716,9.712748527526855,12218,YLMF-2022VFCVIH,172.17.72.203,9.712748527526855,134
0.935056530511249,0.7809364548494984,0.046982765197753906,True,False,135,bd76d_00000,2023-09-21_14-11-56,1695276716,9.75973129272461,12218,YLMF-2022VFCVIH,172.17.72.203,9.75973129272461,135
